1492| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Los Altos, CA, | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, ||| Rutgers University, | Machine Learning: An Artificial Intelligence Approach,|| R. Michalski, J. Carbonell, and T. Mitchell (eds.), | 1984. | Technical Report CBM-TR-145, | Oct. |1900| Paul Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1491| Shift of bias for inductive concept learning. | Morgan Kaufmann, | Rutgers University, New Brunswick, NJ. | This article was processed using the L a T E X macro package with LLNCS style || Machine Learning, | Vol. II, ||| Department of Computer Science,| Machine Learning: An Artificial Intelligence Approach,|| R. Michalski, J. Carbonell, and T. Mitchell (eds.), | (1984). | Doctoral Dissertation, | Oct. |1491| Utgoff, P. E. ;;;;;;;;;;;;;;;;;;;;;;;
1490| Adjusting bias in concept learning. | Kaufmann. | Los Angeles, CA,||||| pages 447-449, ||| In IJCAI-83, ||| 1983. |||1899| P.E. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
149| An empirical study of learning speed in backpropagation networks. ||Pittsburg, PA. || (1988)|||| Technical Report CMU-CS-88-182. |Department of Computer Science, Carnegie-Mellon University, |||||||121| Fahlman, S. E. ;;;;;;;;;;;;;;;;;;;;;;;
1489| Learning by experimentation: Acquiring and refining problem- solving heuristics.| Tioga, | Palo Alto, CA. ||| Machine Learning, | (Vol. I), |||| In Machine Learning. || In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.), | 1982. |||1367| Utgoff P. E. Mitchell Tom M. and Banerji R. B. ;;;;;;;;;;;;;;;;;;;;;;;
1488| Acquisition of appropriate bias for inductive concept learning. | Morgan-Kaufmann. | Los Altos, CA: ||||| pages 414-417, ||| In AAAI-82, ||| 1982. |||1485| Paul Utgoff and Tom M. Mitchell. ;;;;;;;;;;;;;;;;;;;;;;;
1487| Acquisition of Appropriate Bias for Inductive Concept Learning. | Morgan-Kaufmann. | Pittsburgh, PA, |||||||| In Proc. of AAAI-82, ||| 1982. |||1485| P. E. Utgoff and T. M. Mitchell. ;;;;;;;;;;;;;;;;;;;;;;;
1486| Acquisition of appropriate bias for inductive concept learning. | Morgan Kaufmann. | Pittsburgh, PA: ||||| (pp.  414-417). ||| Proceedings of the Second National Conference on Artificial Intelligence||| (1982). |||1485| Utgoff, P. E., & Mitchell, T. M. ;;;;;;;;;;;;;;;;;;;;;;;
1485| Acquisition of appropriate bias for inductive concept learning. | Morgan-Kaufmann. | Los Altos, CA: ||||| 414-417. ||| In Proceedings of AAAI-82. ||| (1982). |||1485| Utgoff, P. E., & Mitchell, T. M. ;;;;;;;;;;;;;;;;;;;;;;;
1484|: Data Fitting with Rule-based Regression.|| Czech Republic.|||||||| In Proceedings of the 2nd international workshop on Artificial Intelligence Techniques (AIT95) ,|| Zizka,J.  and Brazdil,P. (eds.)| (1995) |||1898| Torgo, L. ;;;;;;;;;;;;;;;;;;;;;;;
"1483| ""Incremental Rule Learning Using Entropy Based Search""||||||||||||| (1990): |||1897| Torgo L. ";;;;;;;;;;;;;;;;;;;;;;;
1482| : Consistent nonparametric regression. |||||The Annals of Statistics,| 5 ,| 595-645. |||||| (1977)|||1896| Stone, C.J. ;;;;;;;;;;;;;;;;;;;;;;;
1481| A reinforcement learning method for maximizing undiscounted rewards. | Morgan Kaufmann. | San Francisco, CA. ||||| pp. 298-305  ||| Proceedings of the Tenth International Conference on Machine Learning, ||  In Utgoff, P. (Ed.), | (1993). |||1480| Schwartz, A. ;;;;;;;;;;;;;;;;;;;;;;;
"1480| A reinforcement learning method for maximizing undiscounted rewards, | Morgan Kaufmann. | San Mateo, CA: ||| Machine Learning: ||||| ""Proceedings of the Tenth International Conference on Machine Learning"", || in P. Utgoff, ed., | (1993), |||1480| Schwartz, A. ";;;;;;;;;;;;;;;;;;;;;;;
148| An empirical study of learning speed in backpropagation networks, || Pittsburgh, PA. || (1988): |||| Technical Report CMU-CS-88-162 , Carnegie-Mellon University, | Computer Science Dept., |||||||121| Fahlman S. E. ;;;;;;;;;;;;;;;;;;;;;;;
1479| Learning what is relevant to the effects of actions for a mobile robot. ||| To appear in Proceedings of the Second International Conference on Autonomous Agents. |||||||||| 1998. |||1895| Schmill, M. D.; Rosenstein, M. T.; Cohen, P. R.; and Utgoff, P. ;;;;;;;;;;;;;;;;;;;;
1478| The TAMU Security Package: An Outgoing Response to Internet Intruders in an Academic Environment. |||||||||| In Proceedings of the Fourth USENIX Security Symposium. USENIX Association, ||| 1993. |||1894| David R. Safford, Douglas L. Schales, and David K. Hess. ;;;;;;;;;;;;;;;;;;;;;;;
1477| An SE-tree based characterization of the induction problem. ||||||| pages 268-275. ||| In ML-93 , || Editor: Paul E. Utgoff. ||||1469| Ron Rymon. ;;;;;;;;;;;;;;;;;;;;;;;
1476| An SE-tree based characterization of the induction problem. ||||||| pages 268-275. ||| In ML-93 , || Editor: Paul E. Utgoff.||||1469| Ron Rymon. ;;;;;;;;;;;;;;;;;;;;;;;
1475| An SE-tree based characterization of the induction problem. ||||||| pages 268-275. ||| In ML-93 , || Editor: Paul E. Utgoff.||||1469| Ron Rymon. ;;;;;;;;;;;;;;;;;;;;;;;
1474| An SE-tree based characterization of the induction problem. ||||||| pages 268-275. ||| In ML-93 , || Editor: Paul E. Utgoff. ||||1469| Ron Rymon. ;;;;;;;;;;;;;;;;;;;;;;;
1473| An SE-tree based characterization of the induction problem. ||||||| pages 268-275. ||| In ML-93 , || Editor: Paul E. Utgoff. ||||1469| Ron Rymon. ;;;;;;;;;;;;;;;;;;;;;;;
1472| An SE-tree based characterization of the induction problem. ||||||| pages 268-275. ||| In ML-93 , || Editor: Paul E. Utgoff.  ||||1469| Ron Rymon. ;;;;;;;;;;;;;;;;;;;;;;;
1471| An SE-tree based characterization of the induction problem. ||||||| pages 268-275. ||| In ML-93 , || Editor: Paul E. Utgoff.||||1469| Ron Rymon. ;;;;;;;;;;;;;;;;;;;;;;;
1470| An SE-tree based characterization of the induction problem. ||||||| pages 268-275. ||| In ML-93 , || Editor: Paul E. Utgoff. ||||1469| Ron Rymon. ;;;;;;;;;;;;;;;;;;;;;;;
147| An empirical study of learning speed in back-propagation networks. || Pittsburgh, PA, || September |||| Technical Report CMU-CS-88-162, | School of Computer Science, Carnegie Mellon University, |||||||121| Scott E. Fahlman. ;;;;;;;;;;;;;;;;;;;;;;;
1469| An SE-tree based characterization of the induction problem. ||||||| pages 268-275. ||| In ML-93 , || Editor: Paul E. Utgoff. ||||1469| Ron Rymon. ;;;;;;;;;;;;;;;;;;;;;;;
1468| Lookahead feature construction for learning hard concepts. | Morgan Kaufmann Publishers Inc. | Amherst, MA. ||||| pages 252-259. || University of Massachusetts,| In ML-93 , || Editor: Paul E. Utgoff.| (1993). |||1459| Harish Ragavan and Larry Rendell. ;;;;;;;;;;;;;;;;;;;;;;;
1467| Lookahead feature construction for learning hard concepts. | Morgan Kaufmann Publishers Inc. | Amherst, MA. ||||| pages 252-259. || University of Massachusetts,| In ML-93 , || Editor: Paul E. Utgoff | (1993). |||1459| Harish Ragavan and Larry Rendell. ;;;;;;;;;;;;;;;;;;;;;;;
1466| Lookahead feature construction for learning hard concepts. | Morgan Kaufmann Publishers Inc. | Amherst, MA. ||||| pages 252-259. || University of Massachusetts,| In ML-93 , || Editor: Paul E. Utgoff.| (1993). |||1459| Harish Ragavan and Larry Rendell. ;;;;;;;;;;;;;;;;;;;;;;;
1465| Lookahead feature construction for learning hard concepts. | Morgan Kaufmann Publishers Inc. | Amherst, MA. ||||| pages 252-259. || University of Massachusetts,| In ML-93 , || Editor: Paul E. Utgoff | (1993). |||1459| Harish Ragavan and Larry Rendell. ;;;;;;;;;;;;;;;;;;;;;;;
1464| Lookahead feature construction for learning hard concepts. | Morgan Kaufmann Publishers Inc. | Amherst, MA. ||||| pages 252-259. || University of Massachusetts,| In ML-93 , || Editor: Paul E. Utgoff | (1993). |||1459| Harish Ragavan and Larry Rendell. ;;;;;;;;;;;;;;;;;;;;;;;
1463| Lookahead feature construction for learning hard concepts. | Morgan Kaufmann Publishers Inc. | Amherst, MA. ||||| pages 252-259. || University of Massachusetts,| In ML-93 , || Editor: Paul E. Utgoff. | (1993). |||1459| Harish Ragavan and Larry Rendell. ;;;;;;;;;;;;;;;;;;;;;;;
1462| Lookahead feature construction for learning hard concepts. | Morgan Kaufmann Publishers Inc. | Amherst, MA. ||||| pages 252-259. || University of Massachusetts,| In ML-93 , || Editor: Paul E. Utgoff. | (1993). |||1459| Harish Ragavan and Larry Rendell. ;;;;;;;;;;;;;;;;;;;;;;;
1461| Lookahead feature construction for learning hard concepts. | Morgan Kaufmann Publishers Inc. | Amherst, MA. ||||| pages 252-259. || University of Massachusetts,| In ML-93 , || Editor: Paul E. Utgoff | (1993). |||1459| Harish Ragavan and Larry Rendell. ;;;;;;;;;;;;;;;;;;;;;;;
1460| Lookahead feature construction for learning hard concepts. | Morgan Kaufmann Publishers Inc. | Amherst, MA. ||||| pages 252-259. || University of Massachusetts,| In ML-93 , || Editor: Paul E. Utgoff. | (1993). |||1459| Harish Ragavan and Larry Rendell. ;;;;;;;;;;;;;;;;;;;;;;;
146| An empirical study of learning speed in backpropagation networks, || Pittsburgh, PA, || 1988. |||| Technical Report CMU-CS-88-162, | Carnegie Mellon University|||||||121| S.E. Fahlman, ;;;;;;;;;;;;;;;;;;;;;;;
1459| Lookahead feature construction for learning hard concepts. | Morgan Kaufmann Publishers Inc. | Amherst, MA. ||||| pp. 252-259  || University of Massachusetts,| Machine Learning. Proceedings of the Tenth International Conference, || In Utgoff, P. E. (Ed.), MLC-93: | (1993). |||1459| Ragavan, H., & Rendell, L. ;;;;;;;;;;;;;;;;;;;;;;;
1458| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo. |||||||| Proceedings of the 10th International Conference on Machine Learning, || In Utgoff, P. E., editor, | (1993b). |||1445| Quinlan, J. R. ;;;;;;;;;;;;;;;;;;;;;;;
1457| Combining instance-based and model-based learn-ing. | Morgan Kaufmann. | San Mateo. |||||||| Proceedings of the 10th International Conference on Machine Learning, ||  In Utgoff, P. E., editor, | (1993b). |||1445| Quinlan, J. R. ;;;;;;;;;;;;;;;;;;;;;;;
1456| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo. ||||| pages 236-243. ||| In ML-93 , || Editor: Paul E. Utgoff.| (1993b). |||1445| John Ross Quinlan. ;;;;;;;;;;;;;;;;;;;;;;;
1455| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo. ||||| pages 236-243. ||| In ML-93 , || Editor: Paul E. Utgoff.| (1993b). |||1445| John Ross Quinlan. ;;;;;;;;;;;;;;;;;;;;;;;
1454| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo. ||||| pages 236-243. ||| In ML-93 , || Editor: Paul E. Utgoff.| (1993b). |||1445| John Ross Quinlan. ;;;;;;;;;;;;;;;;;;;;;;;
1453| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo. ||||| pages 236-243. ||| In ML-93 , || Editor: Paul E. Utgoff.| (1993b). |||1445| John Ross Quinlan. ;;;;;;;;;;;;;;;;;;;;;;;
1452| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo. ||||| pages 236-243. ||| In ML-93 , || Editor: Paul E. Utgoff.| (1993b). |||1445| John Ross Quinlan. ;;;;;;;;;;;;;;;;;;;;;;;
1451| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo. ||||| pages 236-243. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1993b). |||1445| John Ross Quinlan. ;;;;;;;;;;;;;;;;;;;;;;;
1450| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo. ||||| pages 236-243. ||| In ML-93 , || Editor: Paul E. Utgoff.| (1993b). |||1445| John Ross Quinlan. ;;;;;;;;;;;;;;;;;;;;;;;
"145| ""Faster-Learning Variations on Back Propagation: An Empirical Study,"" | Morgan Kaufmann, | San Mateo, CA: || 1988. ||||| Carnegie Mellon, | In Proceedings of the 1988 Connectionist Models Summer School. || In D. Touretzky, G. Hinton & T. Sejnowski, eds. ||||107| Scott Fahlman, ";;;;;;;;;;;;;;;;;;;;;;;
1449| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo. ||||| pages 236-243. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1993b). |||1445| John Ross Quinlan. ;;;;;;;;;;;;;;;;;;;;;;;
1448| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo. ||||| pages 236-243. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1993b). |||1445| John Ross Quinlan. ;;;;;;;;;;;;;;;;;;;;;;;
1447| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Mateo, CA,|||||||| Proceedings of the Machine Learning Conference '93, || In P. E. Utgoff, editor, | 1993. |||1445| Quinlan J. R. ;;;;;;;;;;;;;;;;;;;;;;;
1446| Combining instance-based and model-based learning. | Morgan Kaufmann. | San Francisco, CA. |||||||| Proc. Int. Conf. on Mach. Learn. || In Utgoff, P. E. (Ed.), | (1993b). |||1445| Quinlan, J. R. ;;;;;;;;;;;;;;;;;;;;;;;
"1445| Quinlan (1993) ""Combining instance-based and model-based learning"", | Morgan Kaufmann. | San Mateo: |||||||| Proc. ML'93 ||(ed P.E. Utgoff), | (1993b). |||1445| J. R. ";;;;;;;;;;;;;;;;;;;;;;;
1444| Decision theoretic subsampling for induction on large databases. | Morgan Kaufmann. | San Francisco, CA. ||||| pages 212-219. ||| In ML-93 , || Editor: Paul E. Utgoff.  | (1992). |||1435| R. Musick, Jason Catlett, and S. Russell. ;;;;;;;;;;;;;;;;;;;;;;;
1443| Decision theoretic subsampling for induction on large databases. | Morgan Kaufmann. | San Francisco, CA. ||||| pages 212-219. ||| In ML-93 , || Editor: Paul E. Utgoff.  | (1992). |||1435| R. Musick, Jason Catlett, and S. Russell. ;;;;;;;;;;;;;;;;;;;;;;;
1442| Decision theoretic subsampling for induction on large databases. | Morgan Kaufmann. | San Francisco, CA. ||||| pages 212-219. ||| In ML-93 , || Editor: Paul E. Utgoff.  | (1992). |||1435| R. Musick, Jason Catlett, and S. Russell. ;;;;;;;;;;;;;;;;;;;;;;;
1441| Decision theoretic subsampling for induction on large databases. | Morgan Kaufmann. | San Francisco, CA. ||||| pages 212-219. ||| In ML-93 , || Editor: Paul E. Utgoff.  | (1992). |||1435| R. Musick, Jason Catlett, and S. Russell. ;;;;;;;;;;;;;;;;;;;;;;;
1440| Decision theoretic subsampling for induction on large databases. | Morgan Kaufmann. | San Francisco, CA. ||||| pages 212-219. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1992). |||1435| R. Musick, Jason Catlett, and S. Russell. ;;;;;;;;;;;;;;;;;;;;;;;
144| Fast Learning Variations on Backpropagation: An Empirical Study, | Sejnowski, | San Mateo: || (1989), ||| pp. 38-51, || Carnegie Mellon, | In proceedings of the 1988 Connectionist Models Summer School, || Eds. D.S. Touretzky, G. Hinton and T. ||||107| Fahlman, S.E. ;;;;;;;;;;;;;;;;;;;;;;;
1439| Decision theoretic subsampling for induction on large databases. | Morgan Kaufmann. | San Francisco, CA. ||||| pages 212-219. ||| In ML-93 , || Editor: Paul E. Utgoff.| (1992). |||1435| R. Musick, Jason Catlett, and S. Russell. ;;;;;;;;;;;;;;;;;;;;;;;
1438| Decision theoretic subsampling for induction on large databases. | Morgan Kaufmann. | San Francisco, CA. ||||| pages 212-219. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1992). |||1435| R. Musick, Jason Catlett, and S. Russell. ;;;;;;;;;;;;;;;;;;;;;;;
1437| Decision theoretic subsampling for induction on large databases. | Morgan Kaufmann. | San Francisco, CA. ||||| pages 212-219. ||| In ML-93 , || Editor: Paul E. Utgoff.  | (1992). |||1435| R. Musick, Jason Catlett, and S. Russell. ;;;;;;;;;;;;;;;;;;;;;;;
1436| Decision theoretic subsampling for induction on large databases. | Morgan Kaufmann. | San Francisco, CA. ||||| pages 212-219. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1992). |||1435| R. Musick, Jason Catlett, and S. Russell. ;;;;;;;;;;;;;;;;;;;;;;;
1435| Decision theoretic subsampling for induction on large databases. | Morgan Kaufmann. | San Francisco, CA. ||||| pp. 212-219  ||| Proceedings of the Tenth International Conference on Machine Learning, || In Utgoff,  P. E. (Ed.), | (1992). |||1435| Musick, R., Catlett, J., & Russell, S. ;;;;;;;;;;;;;;;;;;;;;;;
1434| Learning Policies for Local Instruction Scheduling. ||| Submitted for publication. |||||||||| (1997). |||1893| Moss, E., Cavazos, J., Stefanovic, D., Utgoff, P., Precup, D., Scheeff, D., & Brodley, C. ;;;;;;;;;;;;;;;;;;;;;;;
1433| Combinatorial optimization in inductive concept learning. | Morgan Kaufmann Pubishers, | San Mateo, CA. ||||| pp. 205-211. ||| In Machine Learning Proceedings of the Tenth International Conference, || (P.E.Utgoff, ed.), | (1993)|||1424| Mladenic, D. ;;;;;;;;;;;;;;;;;;;;;;;
1432| Combinatorial optimization in inductive concept learning. | Morgan Kaufmann Pubishers, | San Mateo, CA. ||||| pages 205-211. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1993)|||1424| Dunja Mladenic. ;;;;;;;;;;;;;;;;;;;;;;;
1431| Combinatorial optimization in inductive concept learning. | Morgan Kaufmann Pubishers, | San Mateo, CA. ||||| pages 205-211. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1993)|||1424| Dunja Mladenic. ;;;;;;;;;;;;;;;;;;;;;;;
1430| Combinatorial optimization in inductive concept learning. | Morgan Kaufmann Pubishers, | San Mateo, CA. ||||| pages 205-211. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1993)|||1424| Dunja Mladenic. ;;;;;;;;;;;;;;;;;;;;;;;
143| Fahlman (1988): Faster-Learning Variations on BackPropagation: An Empirical Study, | Morgan Kauf-mann. | San Mateo, CA: || 1988. ||||| Carnegie Mellon, | in Proceedings of the 1988 Connectionist Models Summer School, || In D. Touretzky, G. Hinton & T. Sejnowski, eds. ||||107| S. E. ;;;;;;;;;;;;;;;;;;;;;;;
1429| Combinatorial optimization in inductive concept learning. | Morgan Kaufmann Pubishers, | San Mateo, CA. ||||| pages 205-211. ||| In ML-93 , || Editor: Paul E. Utgoff.| (1993)|||1424| Dunja Mladenic. ;;;;;;;;;;;;;;;;;;;;;;;
1428| Combinatorial optimization in inductive concept learning. | Morgan Kaufmann Pubishers, | San Mateo, CA. ||||| pages 205-211. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1993)|||1424| Dunja Mladenic. ;;;;;;;;;;;;;;;;;;;;;;;
1427| Combinatorial optimization in inductive concept learning. | Morgan Kaufmann Pubishers, | San Mateo, CA. ||||| pages 205-211. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1993)|||1424| Dunja Mladenic. ;;;;;;;;;;;;;;;;;;;;;;;
1426| Combinatorial optimization in inductive concept learning. | Morgan Kaufmann Pubishers, | San Mateo, CA. ||||| pages 205-211. ||| In ML-93 , || Editor: Paul E. Utgoff.| (1993)|||1424| Dunja Mladenic. ;;;;;;;;;;;;;;;;;;;;;;;
1425| Combinatorial optimization in inductive concept learning. | Morgan Kaufmann Pubishers, | San Mateo, CA. ||||| pages 205-211. ||| In ML-93 , || Editor: Paul E Utgoff.. | (1993)|||1424| Dunja Mladenic. ;;;;;;;;;;;;;;;;;;;;;;;
1424| Combinatorial optimization in inductive concept learning. | Morgan Kaufmann Pubishers, | San Mateo, CA. ||||| pages 205-211. ||| In ML-93 , || Editor: Paul E. Utgoff. | (1993)|||1424| Dunja Mladenic. ;;;;;;;;;;;;;;;;;;;;;;;
1423| Explanation based learning: A comparison of symbolic and neural network approaches. | Morgan Kaufmann. | San Mateo, CA,|(http://www.informatik.uni-bonn.de/~thrun/mitchell.EBL-ml93.ps.Z)|||| pages 197-204, ||| Proceedings of the Tenth International Conference on Machine Learning, || In Paul E. Utgoff, editor, | 1993. |||1418| Tom M. Mitchell and Sebastian Thrun. ;;;;;;;;;;;;;;;;;;;;;;;
1422| Explanation based learning: A comparison of symbolic and neural network approaches. | Morgan Kaufmann. | San Mateo, CA, |(http://www.informatik.uni-bonn.de/~thrun/mitchell.EBL-ml93.ps.Z)|||| pages 197-204, ||| Proceedings of the Tenth International Conference on Machine Learning, || In Paul E. Utgoff, editor, |1993. |||1418| Tom M. Mitchell and Sebastian Thrun. ;;;;;;;;;;;;;;;;;;;;;;;
1421| Explanation based learning: A comparison of symbolic and neural network approaches. | Morgan Kaufmann. | San Mateo, CA,|(http://www.informatik.uni-bonn.de/~thrun/mitchell.EBL-ml93.ps.Z)|||| pages 197-204, ||| Proceedings of the Tenth International Conference on Machine Learning, || In Paul E. Utgoff, editor, | 1993. |||1418| Tom M. Mitchell and Sebastian Thrun. ;;;;;;;;;;;;;;;;;;;;;;;
1420| Explanation based learning: A comparison of symbolic and neural network approaches. | Morgan Kaufmann. | San Mateo, CA,|(http://www.informatik.uni-bonn.de/~thrun/mitchell.EBL-ml93.ps.Z)|||| pages 197-204, ||| Proceedings of the Tenth International Conference on Machine Learning, || In Paul E. Utgoff, editor, | 1993. |||1418| Tom M. Mitchell and Sebastian Thrun. ;;;;;;;;;;;;;;;;;;;;;;;
142| Fahlman (1988): Faster-Learning Variations on Back-Propagation: An Empirical Study, | Morgan Kauf-mann. | San Mateo, CA: || 1988. ||||| Carnegie Mellon, | in Proceedings of the 1988 Connectionist Summer School, || In D. Touretzky, G. Hinton & T. Sejnowski, eds. ||||107| S. E. ;;;;;;;;;;;;;;;;;;;;;;;
1419| Explanation based learning: A comparison of symbolic and neural network approaches. | Morgan Kaufmann. | San Mateo, CA, |(http://www.informatik.uni-bonn.de/~thrun/mitchell.EBL-ml93.ps.Z)|||| pages 197-204, ||| Proceedings of the Tenth International Conference on Machine Learning, || In Paul E. Utgoff, editor, |1993. |||1418| Tom M. Mitchell and Sebastian Thrun. ;;;;;;;;;;;;;;;;;;;;;;;
"1418| ""Explanation-Based Learning: A Comparison of Symbolic and Neural Network Approaches."", | Morgan Kaufmann, | San Mateo, CA, |(http://www.informatik.uni-bonn.de/~thrun/mitchell.EBL-ml93.ps.Z)||||||| In Proceedings of the Tenth International Conference on Machine Learning, || P. Utgoff (ed.), | (1993), |||1418| Mitchell, T. and Thrun, S., ";;;;;;;;;;;;;;;;;;;;;;;
1417| Learning by experimentation: Acquiring and refining problem-solving heuristics. ||||||[17], | pages 510-522. ||| In Shavlik and Dietterich ||||||1416| Tom M. Mitchaell and Paul E. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1416| Learning by experimentation: Acquiring and refining problem-solving heuristics. ||||||[17], | pages 510-522. ||| In Shavlik and Dietterich ||||||1416| Tom M. Mitchaell and Paul E. Utgoff. ;;;;;;;;;;;;;;;;;;;;;;;
1415| Learning by experimentation: acquiring and refining problem-solving heuristics. | Morgan Kaufmann, | Palo Alto, CA. ||| Machine Learning, | [30], | pages 163 - 190. ||| Machine Learning: An Artificial Intelligence Approach. || In Michalski et al. | 1983. |||1367| Tom M. Mitchell, Paul E. Utgoff, and Ranan Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1414| Learning and problem solving, | Morgan-Kaufmann. | Los Altos, CA: ||||| 1139-1151. ||| Proceedings of IJCAI-83. ||| (1983)|||1892| Mitchell, T. M. ;;;;;;;;;;;;;;;;;;;;;;;
1413| Learning by experimentation : Acquiring and refining problem-solving heuristics. | Morgan Kaufmann, | Los Altos, California, ||| Machine Learning, | Vol. 1., | pages 163-190. ||| Machine Learning : An Artificial Intelligence Approach,|| In R. S. Michalski, J. G. Carbonell, and T. M. Mitchell, editors, | 1983. |||1367| T. M. Mitchell, P. E. Utgoff, and R. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
"1412| ""Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics| Tioga Publishing Company, | Palo Alto, CA ||| Machine Learning, | Volume I, ||||."" In Machine 58 Learning:  An Artificial Intelligence Approach,|| Michalski, Ryszard S., Car--bonell, Jamie G., and Mitchell, Tom M. (Eds). |(1983). |||1367| Tom M. Mitchell, Paul E. Utgoff, and Ranan Banerji. ";;;;;;;;;;;;;;;;;;;;;;;
"1411| ""Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics,"" | Tioga Press, | Palo Alto, CA, ||| Machine Learning, | (Vol. I), |||| Machine Learning, An Artificial Intelligence Approach, || in R. S. Michalski, J. G. Carbonell and T. M. Mitchell (eds.), | 1983. |||1367| Mitchell, T. M., Utgoff, P. E. and Banerji, R. B., ";;;;;;;;;;;;;;;;;;;;;;;
1410| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann, | Palo Alto, CA. ||| Machine Learning, |volume 1. |||| Machine learning: An artificial intelligence approach, || In R. S. Michalski, J. G. Carbonell, and T. M. Mitchell, editors, | 1983. |||1367| T. M. Mitchell, P. E. Utgoff, and R. B. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
141| Fast-learning variations on back-propagation: An empirical study. | Morgan Kaufmann.  | San Mateo, CA,|| 1988. ||| pages 38-51, || Carnegie Mellon, | Connectionist Models Summer School: 1988 Proceedings, || In D. S. Touretzky, G. E. Hinton, and Sejnowski, editors, ||||107| S. E. Fahlman. ;;;;;;;;;;;;;;;;;;;;;;;
1409| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann, | San Mateo, CA. ||| Machine Learning, | (Vol. I), |||| Machine Learning: An Artificial Intelligence Approach|| In R.S.  Michalski, J.G. Carbonell, & T.M. Mitchell (Eds.), | (1983). |||1367| Mitchell, T. M., Utgoff, P. E. & Banerji, R. B. ;;;;;;;;;;;;;;;;;;;;;;;
1408| Learning by experimentation: acquiring and refining problem-solving heuristics. | Tioga, | Palo Alto, Ca, ||| Machine Learning, | 1, |||| Machine Learning, vol. || In J. G. Carbonell, R. S. Michalski, and T. M. Mitchell, editors, | 1983. |||1367| T. M. Mitchell, P. Utgoff, and R. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1407| Learning by experimentation: Acquiring and refining problem solving heuristics. | Tioga Publishing, | Palo Alto: ||| Machine Learning, | volume 1, | pages 163-190. ||| Machine Learning: An Artificial Intelligence Approach, || In R.S.  Michalski, J.G. Carbonell, and T.M. Mitchell, editors, | 1983. |||1367| T.M. Mitchell, P.E. Utgoff, and R. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1406| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann, | Palo Alto, CA. ||| Machine Learning, |(volume I). |||| Machine Learning An Artificial Intelligence Approach|| In S. Michalski, Ryszard, G. Carbonell, Jaime, REFERENCES 44 and T. M. Mitchell, editors, | 1983. |||1367| T. M. Mitchell, P. E. Utgoff, and R. B. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1405| Learning by experimentation: Acquiring and refining problem-solving heuristics. | Morgan Kaufmann, | Palo Alto, CA. ||| Machine Learning, |(volume I). |||| Machine Learning An Artificial Intelligence Approach || In S. Michalski, Ryszard, G. Carbonell, Jaime, REFERENCES 44 and T. M. Mitchell, editors, | 1983. |||1367| T. M. Mitchell, P. E. Utgoff, and R. B. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
1404| Learning problem solving heuristics by experimentation. | Morgan Kaufmann, | Palo Alto, CA, ||| Machine Learning, | (Vol. I), |||| Machine Learning: An Artificial Intelligence Approach. || In R. Michalski, T. Mitchell, and J. Carbonell, editors, | 1983. |||1367| T. Mitchell, T. Utgoff, and R. Banerji. ;;;;;;;;;;;;;;;;;;;;;;;
